time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],T2M[unit="K"]
2023-01-01T00:30:00Z,-14.11550423594214,31.93447179353053,292.4134216308594
2023-01-01T01:30:00Z,-14.11550423594214,31.93447179353053,292.271728515625
2023-01-01T02:30:00Z,-14.11550423594214,31.93447179353053,292.078125
2023-01-01T03:30:00Z,-14.11550423594214,31.93447179353053,291.956787109375
2023-01-01T04:30:00Z,-14.11550423594214,31.93447179353053,292.7921142578125
2023-01-01T05:30:00Z,-14.11550423594214,31.93447179353053,294.4190673828125
2023-01-01T06:30:00Z,-14.11550423594214,31.93447179353053,296.66314697265625
2023-01-01T07:30:00Z,-14.11550423594214,31.93447179353053,298.3987731933594
2023-01-01T08:30:00Z,-14.11550423594214,31.93447179353053,299.64471435546875
2023-01-01T09:30:00Z,-14.11550423594214,31.93447179353053,300.49249267578125
2023-01-01T10:30:00Z,-14.11550423594214,31.93447179353053,301.0233154296875
2023-01-01T11:30:00Z,-14.11550423594214,31.93447179353053,301.19854736328125
2023-01-01T12:30:00Z,-14.11550423594214,31.93447179353053,300.9900207519531
2023-01-01T13:30:00Z,-14.11550423594214,31.93447179353053,300.31402587890625
2023-01-01T14:30:00Z,-14.11550423594214,31.93447179353053,299.4022521972656
2023-01-01T15:30:00Z,-14.11550423594214,31.93447179353053,297.9121398925781
2023-01-01T16:30:00Z,-14.11550423594214,31.93447179353053,296.0203552246094
2023-01-01T17:30:00Z,-14.11550423594214,31.93447179353053,295.3178405761719
2023-01-01T18:30:00Z,-14.11550423594214,31.93447179353053,294.8049011230469
2023-01-01T19:30:00Z,-14.11550423594214,31.93447179353053,294.400390625
2023-01-01T20:30:00Z,-14.11550423594214,31.93447179353053,294.0855407714844
2023-01-01T21:30:00Z,-14.11550423594214,31.93447179353053,293.7566223144531
2023-01-01T22:30:00Z,-14.11550423594214,31.93447179353053,293.40093994140625
2023-01-01T23:30:00Z,-14.11550423594214,31.93447179353053,293.05267333984375
2023-01-02T00:30:00Z,-14.11550423594214,31.93447179353053,292.64276123046875
2023-01-02T01:30:00Z,-14.11550423594214,31.93447179353053,292.11572265625
2023-01-02T02:30:00Z,-14.11550423594214,31.93447179353053,291.62542724609375
2023-01-02T03:30:00Z,-14.11550423594214,31.93447179353053,291.3919677734375
2023-01-02T04:30:00Z,-14.11550423594214,31.93447179353053,292.4559631347656
2023-01-02T05:30:00Z,-14.11550423594214,31.93447179353053,294.4981689453125
2023-01-02T06:30:00Z,-14.11550423594214,31.93447179353053,296.63372802734375
2023-01-02T07:30:00Z,-14.11550423594214,31.93447179353053,298.2030334472656
2023-01-02T08:30:00Z,-14.11550423594214,31.93447179353053,299.1129150390625
2023-01-02T09:30:00Z,-14.11550423594214,31.93447179353053,299.4437561035156
2023-01-02T10:30:00Z,-14.11550423594214,31.93447179353053,299.51544189453125
2023-01-02T11:30:00Z,-14.11550423594214,31.93447179353053,299.1191711425781
2023-01-02T12:30:00Z,-14.11550423594214,31.93447179353053,298.6749572753906
2023-01-02T13:30:00Z,-14.11550423594214,31.93447179353053,297.9531555175781
2023-01-02T14:30:00Z,-14.11550423594214,31.93447179353053,297.3331604003906
2023-01-02T15:30:00Z,-14.11550423594214,31.93447179353053,296.5281677246094
2023-01-02T16:30:00Z,-14.11550423594214,31.93447179353053,295.5045471191406
2023-01-02T17:30:00Z,-14.11550423594214,31.93447179353053,294.77740478515625
2023-01-02T18:30:00Z,-14.11550423594214,31.93447179353053,294.244873046875
2023-01-02T19:30:00Z,-14.11550423594214,31.93447179353053,293.8824462890625
2023-01-02T20:30:00Z,-14.11550423594214,31.93447179353053,293.6095275878906
2023-01-02T21:30:00Z,-14.11550423594214,31.93447179353053,293.3431396484375
2023-01-02T22:30:00Z,-14.11550423594214,31.93447179353053,293.1368408203125
2023-01-02T23:30:00Z,-14.11550423594214,31.93447179353053,292.8744201660156
2023-01-03T00:30:00Z,-14.11550423594214,31.93447179353053,292.64459228515625
2023-01-03T01:30:00Z,-14.11550423594214,31.93447179353053,292.608642578125
2023-01-03T02:30:00Z,-14.11550423594214,31.93447179353053,292.5458984375
2023-01-03T03:30:00Z,-14.11550423594214,31.93447179353053,292.5203552246094
2023-01-03T04:30:00Z,-14.11550423594214,31.93447179353053,293.61248779296875
2023-01-03T05:30:00Z,-14.11550423594214,31.93447179353053,295.03509521484375
2023-01-03T06:30:00Z,-14.11550423594214,31.93447179353053,296.9497985839844
2023-01-03T07:30:00Z,-14.11550423594214,31.93447179353053,298.4001770019531
2023-01-03T08:30:00Z,-14.11550423594214,31.93447179353053,299.40484619140625
2023-01-03T09:30:00Z,-14.11550423594214,31.93447179353053,300.1855163574219
2023-01-03T10:30:00Z,-14.11550423594214,31.93447179353053,300.64862060546875
2023-01-03T11:30:00Z,-14.11550423594214,31.93447179353053,300.68035888671875
2023-01-03T12:30:00Z,-14.11550423594214,31.93447179353053,300.2352294921875
2023-01-03T13:30:00Z,-14.11550423594214,31.93447179353053,299.28985595703125
2023-01-03T14:30:00Z,-14.11550423594214,31.93447179353053,298.2600402832031
2023-01-03T15:30:00Z,-14.11550423594214,31.93447179353053,297.0599365234375
2023-01-03T16:30:00Z,-14.11550423594214,31.93447179353053,295.5765380859375
2023-01-03T17:30:00Z,-14.11550423594214,31.93447179353053,294.7945861816406
2023-01-03T18:30:00Z,-14.11550423594214,31.93447179353053,294.2736511230469
2023-01-03T19:30:00Z,-14.11550423594214,31.93447179353053,293.86639404296875
2023-01-03T20:30:00Z,-14.11550423594214,31.93447179353053,293.5281066894531
