time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],SWGDN[unit="W m-2"]
2023-01-01T00:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-01T01:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-01T02:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-01T03:30:00Z,-16.71884034052076,27.099077037133434,2.533203125
2023-01-01T04:30:00Z,-16.71884034052076,27.099077037133434,91.625
2023-01-01T05:30:00Z,-16.71884034052076,27.099077037133434,288.25
2023-01-01T06:30:00Z,-16.71884034052076,27.099077037133434,556.0
2023-01-01T07:30:00Z,-16.71884034052076,27.099077037133434,676.75
2023-01-01T08:30:00Z,-16.71884034052076,27.099077037133434,765.5
2023-01-01T09:30:00Z,-16.71884034052076,27.099077037133434,820.25
2023-01-01T10:30:00Z,-16.71884034052076,27.099077037133434,790.75
2023-01-01T11:30:00Z,-16.71884034052076,27.099077037133434,730.75
2023-01-01T12:30:00Z,-16.71884034052076,27.099077037133434,626.75
2023-01-01T13:30:00Z,-16.71884034052076,27.099077037133434,482.625
2023-01-01T14:30:00Z,-16.71884034052076,27.099077037133434,323.125
2023-01-01T15:30:00Z,-16.71884034052076,27.099077037133434,109.9375
2023-01-01T16:30:00Z,-16.71884034052076,27.099077037133434,11.546875
2023-01-01T17:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-01T18:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-01T19:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-01T20:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-01T21:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-01T22:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-01T23:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-02T00:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-02T01:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-02T02:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-02T03:30:00Z,-16.71884034052076,27.099077037133434,3.1044921875
2023-01-02T04:30:00Z,-16.71884034052076,27.099077037133434,106.40625
2023-01-02T05:30:00Z,-16.71884034052076,27.099077037133434,293.75
2023-01-02T06:30:00Z,-16.71884034052076,27.099077037133434,517.25
2023-01-02T07:30:00Z,-16.71884034052076,27.099077037133434,660.0
2023-01-02T08:30:00Z,-16.71884034052076,27.099077037133434,730.75
2023-01-02T09:30:00Z,-16.71884034052076,27.099077037133434,689.25
2023-01-02T10:30:00Z,-16.71884034052076,27.099077037133434,552.5
2023-01-02T11:30:00Z,-16.71884034052076,27.099077037133434,368.5
2023-01-02T12:30:00Z,-16.71884034052076,27.099077037133434,256.625
2023-01-02T13:30:00Z,-16.71884034052076,27.099077037133434,187.25
2023-01-02T14:30:00Z,-16.71884034052076,27.099077037133434,119.3125
2023-01-02T15:30:00Z,-16.71884034052076,27.099077037133434,55.34375
2023-01-02T16:30:00Z,-16.71884034052076,27.099077037133434,8.2109375
2023-01-02T17:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-02T18:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-02T19:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-02T20:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-02T21:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-02T22:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-02T23:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-03T00:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-03T01:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-03T02:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-03T03:30:00Z,-16.71884034052076,27.099077037133434,1.7080078125
2023-01-03T04:30:00Z,-16.71884034052076,27.099077037133434,62.125
2023-01-03T05:30:00Z,-16.71884034052076,27.099077037133434,176.875
2023-01-03T06:30:00Z,-16.71884034052076,27.099077037133434,291.375
2023-01-03T07:30:00Z,-16.71884034052076,27.099077037133434,385.625
2023-01-03T08:30:00Z,-16.71884034052076,27.099077037133434,465.375
2023-01-03T09:30:00Z,-16.71884034052076,27.099077037133434,498.375
2023-01-03T10:30:00Z,-16.71884034052076,27.099077037133434,513.75
2023-01-03T11:30:00Z,-16.71884034052076,27.099077037133434,459.625
2023-01-03T12:30:00Z,-16.71884034052076,27.099077037133434,380.125
2023-01-03T13:30:00Z,-16.71884034052076,27.099077037133434,299.25
2023-01-03T14:30:00Z,-16.71884034052076,27.099077037133434,193.8125
2023-01-03T15:30:00Z,-16.71884034052076,27.099077037133434,92.59375
2023-01-03T16:30:00Z,-16.71884034052076,27.099077037133434,15.00390625
2023-01-03T17:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-03T18:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-03T19:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-03T20:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-03T21:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-03T22:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-03T23:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-04T00:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-04T01:30:00Z,-16.71884034052076,27.099077037133434,0.0
2023-01-04T02:30:00Z,-16.71884034052076,27.099077037133434,0.0
