time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],SWGDN[unit="W m-2"]
2023-01-01T00:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-01T01:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-01T02:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-01T03:30:00Z,-13.093307840188348,28.359797581677185,1.728515625
2023-01-01T04:30:00Z,-13.093307840188348,28.359797581677185,64.40625
2023-01-01T05:30:00Z,-13.093307840188348,28.359797581677185,199.9375
2023-01-01T06:30:00Z,-13.093307840188348,28.359797581677185,393.625
2023-01-01T07:30:00Z,-13.093307840188348,28.359797581677185,576.25
2023-01-01T08:30:00Z,-13.093307840188348,28.359797581677185,677.0
2023-01-01T09:30:00Z,-13.093307840188348,28.359797581677185,731.0
2023-01-01T10:30:00Z,-13.093307840188348,28.359797581677185,756.0
2023-01-01T11:30:00Z,-13.093307840188348,28.359797581677185,659.0
2023-01-01T12:30:00Z,-13.093307840188348,28.359797581677185,446.25
2023-01-01T13:30:00Z,-13.093307840188348,28.359797581677185,337.5
2023-01-01T14:30:00Z,-13.093307840188348,28.359797581677185,207.5
2023-01-01T15:30:00Z,-13.093307840188348,28.359797581677185,89.0625
2023-01-01T16:30:00Z,-13.093307840188348,28.359797581677185,7.94140625
2023-01-01T17:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-01T18:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-01T19:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-01T20:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-01T21:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-01T22:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-01T23:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-02T00:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-02T01:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-02T02:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-02T03:30:00Z,-13.093307840188348,28.359797581677185,1.9873046875
2023-01-02T04:30:00Z,-13.093307840188348,28.359797581677185,77.875
2023-01-02T05:30:00Z,-13.093307840188348,28.359797581677185,261.0
2023-01-02T06:30:00Z,-13.093307840188348,28.359797581677185,449.25
2023-01-02T07:30:00Z,-13.093307840188348,28.359797581677185,624.0
2023-01-02T08:30:00Z,-13.093307840188348,28.359797581677185,774.0
2023-01-02T09:30:00Z,-13.093307840188348,28.359797581677185,825.25
2023-01-02T10:30:00Z,-13.093307840188348,28.359797581677185,812.0
2023-01-02T11:30:00Z,-13.093307840188348,28.359797581677185,683.75
2023-01-02T12:30:00Z,-13.093307840188348,28.359797581677185,528.25
2023-01-02T13:30:00Z,-13.093307840188348,28.359797581677185,382.75
2023-01-02T14:30:00Z,-13.093307840188348,28.359797581677185,244.0
2023-01-02T15:30:00Z,-13.093307840188348,28.359797581677185,84.65625
2023-01-02T16:30:00Z,-13.093307840188348,28.359797581677185,6.44921875
2023-01-02T17:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-02T18:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-02T19:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-02T20:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-02T21:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-02T22:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-02T23:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-03T00:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-03T01:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-03T02:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-03T03:30:00Z,-13.093307840188348,28.359797581677185,2.1416015625
2023-01-03T04:30:00Z,-13.093307840188348,28.359797581677185,90.59375
2023-01-03T05:30:00Z,-13.093307840188348,28.359797581677185,266.625
2023-01-03T06:30:00Z,-13.093307840188348,28.359797581677185,461.25
2023-01-03T07:30:00Z,-13.093307840188348,28.359797581677185,640.0
2023-01-03T08:30:00Z,-13.093307840188348,28.359797581677185,785.5
2023-01-03T09:30:00Z,-13.093307840188348,28.359797581677185,855.0
2023-01-03T10:30:00Z,-13.093307840188348,28.359797581677185,845.25
2023-01-03T11:30:00Z,-13.093307840188348,28.359797581677185,754.0
2023-01-03T12:30:00Z,-13.093307840188348,28.359797581677185,623.75
2023-01-03T13:30:00Z,-13.093307840188348,28.359797581677185,476.5
2023-01-03T14:30:00Z,-13.093307840188348,28.359797581677185,284.75
2023-01-03T15:30:00Z,-13.093307840188348,28.359797581677185,125.34375
2023-01-03T16:30:00Z,-13.093307840188348,28.359797581677185,9.0234375
2023-01-03T17:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-03T18:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-03T19:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-03T20:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-03T21:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-03T22:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-03T23:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-04T00:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-04T01:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-04T02:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-04T03:30:00Z,-13.093307840188348,28.359797581677185,2.3740234375
2023-01-04T04:30:00Z,-13.093307840188348,28.359797581677185,87.96875
2023-01-04T05:30:00Z,-13.093307840188348,28.359797581677185,265.125
2023-01-04T06:30:00Z,-13.093307840188348,28.359797581677185,446.75
2023-01-04T07:30:00Z,-13.093307840188348,28.359797581677185,561.75
2023-01-04T08:30:00Z,-13.093307840188348,28.359797581677185,661.75
2023-01-04T09:30:00Z,-13.093307840188348,28.359797581677185,665.75
2023-01-04T10:30:00Z,-13.093307840188348,28.359797581677185,689.75
2023-01-04T11:30:00Z,-13.093307840188348,28.359797581677185,677.0
2023-01-04T12:30:00Z,-13.093307840188348,28.359797581677185,628.25
2023-01-04T13:30:00Z,-13.093307840188348,28.359797581677185,520.75
2023-01-04T14:30:00Z,-13.093307840188348,28.359797581677185,361.875
2023-01-04T15:30:00Z,-13.093307840188348,28.359797581677185,169.0
2023-01-04T16:30:00Z,-13.093307840188348,28.359797581677185,14.77734375
2023-01-04T17:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-04T18:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-04T19:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-04T20:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-04T21:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-04T22:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-04T23:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-05T00:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-05T01:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-05T02:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-05T03:30:00Z,-13.093307840188348,28.359797581677185,3.12890625
2023-01-05T04:30:00Z,-13.093307840188348,28.359797581677185,138.0625
2023-01-05T05:30:00Z,-13.093307840188348,28.359797581677185,383.625
2023-01-05T06:30:00Z,-13.093307840188348,28.359797581677185,630.0
2023-01-05T07:30:00Z,-13.093307840188348,28.359797581677185,837.75
2023-01-05T08:30:00Z,-13.093307840188348,28.359797581677185,989.0
2023-01-05T09:30:00Z,-13.093307840188348,28.359797581677185,1069.5
2023-01-05T10:30:00Z,-13.093307840188348,28.359797581677185,1066.0
2023-01-05T11:30:00Z,-13.093307840188348,28.359797581677185,993.75
2023-01-05T12:30:00Z,-13.093307840188348,28.359797581677185,843.5
2023-01-05T13:30:00Z,-13.093307840188348,28.359797581677185,644.25
2023-01-05T14:30:00Z,-13.093307840188348,28.359797581677185,394.125
2023-01-05T15:30:00Z,-13.093307840188348,28.359797581677185,153.4375
2023-01-05T16:30:00Z,-13.093307840188348,28.359797581677185,10.83984375
2023-01-05T17:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-05T18:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-05T19:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-05T20:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-05T21:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-05T22:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-05T23:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-06T00:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-06T01:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-06T02:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-06T03:30:00Z,-13.093307840188348,28.359797581677185,0.814697265625
2023-01-06T04:30:00Z,-13.093307840188348,28.359797581677185,37.578125
2023-01-06T05:30:00Z,-13.093307840188348,28.359797581677185,133.8125
2023-01-06T06:30:00Z,-13.093307840188348,28.359797581677185,290.625
2023-01-06T07:30:00Z,-13.093307840188348,28.359797581677185,368.875
2023-01-06T08:30:00Z,-13.093307840188348,28.359797581677185,436.375
2023-01-06T09:30:00Z,-13.093307840188348,28.359797581677185,412.75
2023-01-06T10:30:00Z,-13.093307840188348,28.359797581677185,365.375
2023-01-06T11:30:00Z,-13.093307840188348,28.359797581677185,341.875
2023-01-06T12:30:00Z,-13.093307840188348,28.359797581677185,321.125
2023-01-06T13:30:00Z,-13.093307840188348,28.359797581677185,260.875
2023-01-06T14:30:00Z,-13.093307840188348,28.359797581677185,170.75
2023-01-06T15:30:00Z,-13.093307840188348,28.359797581677185,82.34375
2023-01-06T16:30:00Z,-13.093307840188348,28.359797581677185,8.2578125
2023-01-06T17:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-06T18:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-06T19:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-06T20:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-06T21:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-06T22:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-06T23:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-07T00:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-07T01:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-07T02:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-07T03:30:00Z,-13.093307840188348,28.359797581677185,0.566650390625
2023-01-07T04:30:00Z,-13.093307840188348,28.359797581677185,27.1796875
2023-01-07T05:30:00Z,-13.093307840188348,28.359797581677185,92.34375
2023-01-07T06:30:00Z,-13.093307840188348,28.359797581677185,198.75
2023-01-07T07:30:00Z,-13.093307840188348,28.359797581677185,356.125
2023-01-07T08:30:00Z,-13.093307840188348,28.359797581677185,540.75
2023-01-07T09:30:00Z,-13.093307840188348,28.359797581677185,677.0
2023-01-07T10:30:00Z,-13.093307840188348,28.359797581677185,712.75
2023-01-07T11:30:00Z,-13.093307840188348,28.359797581677185,687.25
2023-01-07T12:30:00Z,-13.093307840188348,28.359797581677185,558.5
2023-01-07T13:30:00Z,-13.093307840188348,28.359797581677185,415.25
2023-01-07T14:30:00Z,-13.093307840188348,28.359797581677185,245.4375
2023-01-07T15:30:00Z,-13.093307840188348,28.359797581677185,116.21875
2023-01-07T16:30:00Z,-13.093307840188348,28.359797581677185,8.26953125
2023-01-07T17:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-07T18:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-07T19:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-07T20:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-07T21:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-07T22:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-07T23:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-08T00:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-08T01:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-08T02:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-08T03:30:00Z,-13.093307840188348,28.359797581677185,1.62890625
2023-01-08T04:30:00Z,-13.093307840188348,28.359797581677185,70.8125
2023-01-08T05:30:00Z,-13.093307840188348,28.359797581677185,206.375
2023-01-08T06:30:00Z,-13.093307840188348,28.359797581677185,322.625
2023-01-08T07:30:00Z,-13.093307840188348,28.359797581677185,366.25
2023-01-08T08:30:00Z,-13.093307840188348,28.359797581677185,425.25
2023-01-08T09:30:00Z,-13.093307840188348,28.359797581677185,463.625
2023-01-08T10:30:00Z,-13.093307840188348,28.359797581677185,439.625
2023-01-08T11:30:00Z,-13.093307840188348,28.359797581677185,340.5
2023-01-08T12:30:00Z,-13.093307840188348,28.359797581677185,245.9375
2023-01-08T13:30:00Z,-13.093307840188348,28.359797581677185,185.8125
2023-01-08T14:30:00Z,-13.093307840188348,28.359797581677185,118.5625
2023-01-08T15:30:00Z,-13.093307840188348,28.359797581677185,47.0
2023-01-08T16:30:00Z,-13.093307840188348,28.359797581677185,3.7294921875
2023-01-08T17:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-08T18:30:00Z,-13.093307840188348,28.359797581677185,0.0
2023-01-08T19:30:00Z,-13.093307840188348,28.359797581677185,0.0
