time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],SWGDN[unit="W m-2"]
2023-01-01T00:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-01T01:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-01T02:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-01T03:30:00Z,-12.950988755969735,27.4744626520367,1.24853515625
2023-01-01T04:30:00Z,-12.950988755969735,27.4744626520367,76.96875
2023-01-01T05:30:00Z,-12.950988755969735,27.4744626520367,280.5
2023-01-01T06:30:00Z,-12.950988755969735,27.4744626520367,520.0
2023-01-01T07:30:00Z,-12.950988755969735,27.4744626520367,728.5
2023-01-01T08:30:00Z,-12.950988755969735,27.4744626520367,834.0
2023-01-01T09:30:00Z,-12.950988755969735,27.4744626520367,850.25
2023-01-01T10:30:00Z,-12.950988755969735,27.4744626520367,768.75
2023-01-01T11:30:00Z,-12.950988755969735,27.4744626520367,693.25
2023-01-01T12:30:00Z,-12.950988755969735,27.4744626520367,503.75
2023-01-01T13:30:00Z,-12.950988755969735,27.4744626520367,343.625
2023-01-01T14:30:00Z,-12.950988755969735,27.4744626520367,219.3125
2023-01-01T15:30:00Z,-12.950988755969735,27.4744626520367,97.09375
2023-01-01T16:30:00Z,-12.950988755969735,27.4744626520367,8.890625
2023-01-01T17:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-01T18:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-01T19:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-01T20:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-01T21:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-01T22:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-01T23:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-02T00:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-02T01:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-02T02:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-02T03:30:00Z,-12.950988755969735,27.4744626520367,1.01025390625
2023-01-02T04:30:00Z,-12.950988755969735,27.4744626520367,55.328125
2023-01-02T05:30:00Z,-12.950988755969735,27.4744626520367,184.875
2023-01-02T06:30:00Z,-12.950988755969735,27.4744626520367,296.5
2023-01-02T07:30:00Z,-12.950988755969735,27.4744626520367,435.875
2023-01-02T08:30:00Z,-12.950988755969735,27.4744626520367,640.75
2023-01-02T09:30:00Z,-12.950988755969735,27.4744626520367,801.0
2023-01-02T10:30:00Z,-12.950988755969735,27.4744626520367,780.5
2023-01-02T11:30:00Z,-12.950988755969735,27.4744626520367,643.25
2023-01-02T12:30:00Z,-12.950988755969735,27.4744626520367,513.0
2023-01-02T13:30:00Z,-12.950988755969735,27.4744626520367,315.25
2023-01-02T14:30:00Z,-12.950988755969735,27.4744626520367,181.625
2023-01-02T15:30:00Z,-12.950988755969735,27.4744626520367,51.015625
2023-01-02T16:30:00Z,-12.950988755969735,27.4744626520367,4.8046875
2023-01-02T17:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-02T18:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-02T19:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-02T20:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-02T21:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-02T22:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-02T23:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-03T00:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-03T01:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-03T02:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-03T03:30:00Z,-12.950988755969735,27.4744626520367,1.07568359375
2023-01-03T04:30:00Z,-12.950988755969735,27.4744626520367,71.1875
2023-01-03T05:30:00Z,-12.950988755969735,27.4744626520367,197.1875
2023-01-03T06:30:00Z,-12.950988755969735,27.4744626520367,327.625
2023-01-03T07:30:00Z,-12.950988755969735,27.4744626520367,442.875
2023-01-03T08:30:00Z,-12.950988755969735,27.4744626520367,600.25
2023-01-03T09:30:00Z,-12.950988755969735,27.4744626520367,700.0
2023-01-03T10:30:00Z,-12.950988755969735,27.4744626520367,689.0
2023-01-03T11:30:00Z,-12.950988755969735,27.4744626520367,641.25
2023-01-03T12:30:00Z,-12.950988755969735,27.4744626520367,545.0
2023-01-03T13:30:00Z,-12.950988755969735,27.4744626520367,371.75
2023-01-03T14:30:00Z,-12.950988755969735,27.4744626520367,224.5625
2023-01-03T15:30:00Z,-12.950988755969735,27.4744626520367,94.1875
2023-01-03T16:30:00Z,-12.950988755969735,27.4744626520367,7.0
2023-01-03T17:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-03T18:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-03T19:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-03T20:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-03T21:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-03T22:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-03T23:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-04T00:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-04T01:30:00Z,-12.950988755969735,27.4744626520367,0.0
2023-01-04T02:30:00Z,-12.950988755969735,27.4744626520367,0.0
